File Name,License,Author / Source,Author URL,Original File URL
com.endlessm.soccer-thumb.jpg,CC BY-SA 2.0,Justin Warner,https://www.flickr.com/photos/thewarners/,https://www.flickr.com/photos/thewarners/4710123801/
com.endlessm.social-enterprises-thumb.jpg,CC0 1.0,Jake Hills,http://unsplash.com,http://tumblr.unsplash.com/post/91300764549/download-by-jake-hills
com.endlessm.socialsciences-thumb.jpg,CC BY-SA 2.0,Mark Fischer,https://www.flickr.com/photos/fischerfotos/,https://www.flickr.com/photos/fischerfotos/7480197944/
com.endlessm.textbooks-thumb.jpg,CC0 1.0,Gerd Altmann,http://pixabay.com/en/users/geralt-9301/,http://pixabay.com/en/book-books-bookshelf-read-67049/
com.endlessm.translation-thumb.jpg,Created by Endless,,,
com.endlessm.travel-thumb.jpg,CC BY 2.0,Fatima Flores,https://www.flickr.com/photos/fatifloresita/,https://www.flickr.com/photos/fatifloresita/5025528778/in/photosof-foxtwo/
org.learningequality.KALite-thumb.jpg,CC BY 2.0,fdecomite,https://www.flickr.com/photos/fdecomite/,https://www.flickr.com/photos/fdecomite/3012938365/
com.endlessm.water-and-sanitation-thumb.jpg,CC BY-SA 2.0,Arlington County,https://www.flickr.com/photos/arlingtonva/,https://www.flickr.com/photos/arlingtonva/4314530838
com.endlessm.weather-thumb.jpg,CC BY 2.0,Marina Caprara,https://www.flickr.com/photos/marinacaprara/,https://www.flickr.com/photos/marinacaprara/9320156549/
com.endlessm.world-literature-thumb.jpg,CC BY 2.0,Horia Varlan,https://www.flickr.com/photos/horiavarlan/,https://www.flickr.com/photos/horiavarlan/4290551550/
com.endlessm.videonet-thumb.jpg,Created by Endless,,,
dropbox-thumb.jpg,Copy of the website,,,
empathy-thumb.jpg,Created by Endless,,,
eos-file-manager-thumb.jpg,CC BY 2.0,Blake Patterson,https://www.flickr.com/photos/blakespot/,https://www.flickr.com/photos/blakespot/9437477680/
etoys-thumb.jpg,Copy of the trademark,,,http://www.squeakland.org/tutorials/
evolution-thumb.jpg,Created by Endless,,,
extremetuxracer-thumb.jpg,Screenshot of the App,,,
freeciv-thumb.jpg,CC BY 2.0,Snake3yes,https://www.flickr.com/photos/snake3yes/,https://www.flickr.com/photos/snake3yes/200624031/
freecol-thumb.jpg,CC0 1.0,Brigitte Werner,http://pixabay.com/en/users/werner22brigitte-5337/,http://pixabay.com/en/sinking-sailing-ship-weather-sea-92108/
frostwire-thumb.jpg,CC BY-SA 2.0,justgrimes,https://www.flickr.com/photos/notbrucelee/,https://www.flickr.com/photos/notbrucelee/3871188843/
frozen-bubble-thumb.jpg,CC0 1.0,Tuuba,http://pixabay.com/en/users/TuubArt-122614/,http://pixabay.com/en/bokeh-red-pink-in-background-264538/
gcompris-admin-thumb.jpg,Screenshot of the App,,,
gcompris-thumb.jpg,Screenshot of the App,,,
gedit-thumb.jpg,,,,
gimp-thumb.jpg,Copy of the trademark,,,
gnome-control-center-thumb.jpg,Created by Endless,,,
gnome-genius-thumb.jpg,CC BY-SA 2.5,AdiJapan,http://commons.wikimedia.org/wiki/User:AdiJapan,http://commons.wikimedia.org/wiki/File:Archimedean_spiral.svg
gnome-screenshot-thumb.jpg,Created by Endless,,,
gnome-terminal-thumb.jpg,Created by Endless,,,
gnome-tetravex-thumb.jpg,Created by Endless,,,
gnote-thumb.jpg,CC BY 2.0,J_O_I_D,https://www.flickr.com/photos/winning-information/,https://www.flickr.com/photos/winning-information/2325865367/
gt-curriculum-thumb.jpg,CC BY 2.0,Horia Varlan,https://www.flickr.com/photos/horiavarlan/,https://www.flickr.com/photos/horiavarlan/4268896936/
gt-education-thumb.jpg,CC BY 2.0,Horia Varlan,https://www.flickr.com/photos/horiavarlan/,https://www.flickr.com/photos/horiavarlan/4263328317/
gt-health-thumb.jpg,CC BY 2.0,Dr Farouk,https://www.flickr.com/photos/36243589@N04/,https://www.flickr.com/photos/36243589@N04/14471106513/
iagno-thumb.jpg,Created by Endless,,,
inkscape-thumb.jpg,CC BY 2.0,Nicolas Raymond,https://www.flickr.com/photos/82955120@N05/,https://www.flickr.com/photos/82955120@N05/12763400754/
kalzium-thumb.jpg,CC0 1.0,Public Domain Pictures,http://pixabay.com/en/users/PublicDomainPictures-14/,http://pixabay.com/en/microbiology-cell-gene-dna-163470/
kapman-thumb.jpg,Created by Endless,,,
katomic-thumb.jpg,Public domain,Ben Mills,http://commons.wikimedia.org/wiki/User:Benjah-bmm27,http://commons.wikimedia.org/wiki/File:Trehalose-from-xtal-2008-CM-3D-balls.png
kblocks-thumb.jpg,Created by Endless,,,
kbounce-thumb.jpg,Created by Endless,,,
kbruch-thumb.jpg,CC BY 2.0,Jer Thorp,https://www.flickr.com/photos/blprnt/,https://www.flickr.com/photos/blprnt/3641973461
kdiamond-thumb.jpg,Created by Endless,,,
kgeography-thumb.jpg,CC BY 2.0,Joe Lodge,https://www.flickr.com/photos/joe57spike/,https://www.flickr.com/photos/joe57spike/5412453784
kgoldrunner-thumb.jpg,Created by Endless,,,
khangman-thumb.jpg,CC BY-SA 2.0,Quinn Dombrowski,https://www.flickr.com/photos/quinnanya/,https://www.flickr.com/photos/quinnanya/3078349266/
kigo-thumb.jpg,Created by Endless,,,
killbots-thumb.jpg,Created by Endless,,,
kjumpingcube-thumb.jpg,CC BY 2.0,Steve Johnson,https://www.flickr.com/photos/artbystevejohnson/,https://www.flickr.com/photos/artbystevejohnson/5649442743
klines-thumb.jpg,CC0 1.0,OpenClips,http://pixabay.com/en/users/OpenClips-30363/,http://pixabay.com/en/tutankhamun-gold-mask-mask-146488/
knavalbattle-thumb.jpg,CC BY 2.0,U.S. Navy,https://www.flickr.com/photos/usnavy/,https://www.flickr.com/photos/usnavy/5512438282/
knetwalk-thumb.jpg,CC BY-SA 2.0,yaph,https://www.flickr.com/photos/yaph/,https://www.flickr.com/photos/yaph/8022682955/
kobodeluxe-thumb.jpg,Screenshot of the App,,,
ksame-thumb.jpg,CC BY 2.0,Teri Lynne Underwood,https://www.flickr.com/photos/terilynneupics/,https://www.flickr.com/photos/terilynneupics/8434929759/
ksquares-thumb.jpg,Created by Endless,,,
ksudoku-thumb.jpg,Created by Endless,,,
ktuberling-thumb.jpg,Modified Logo/icon,,,
kubrick-thumb.jpg,Created by Endless,,,
kwordquiz-thumb.jpg,CC BY 2.0,kkirugi,https://www.flickr.com/photos/kkirugi/,https://www.flickr.com/photos/kkirugi/4543261380/
labyrinth.jpg,Created by Endless,,,
libreoffice-calc-thumb.jpg,Created by Endless,,,
libreoffice-impress-thumb.jpg,CC BY-SA 2.0,Yann Caradec,https://www.flickr.com/photos/la_bretagne_a_paris/,https://www.flickr.com/photos/la_bretagne_a_paris/2913853490
libreoffice-writer-thumb.jpg,CC0 1.0,Nemo,http://pixabay.com/en/users/Nemo-3736/,http://pixabay.com/en/notebook-corner-paper-white-page-32377/
marble-thumb.jpg,CC0 1.0,Gerd Altmann,http://pixabay.com/en/users/geralt-9301/,http://pixabay.com/en/earth-globe-universe-all-space-244238/
marsshooter-thumb.jpg,CC0 1.0,WikiImages,http://pixabay.com/en/users/WikiImages-1897/,http://pixabay.com/en/galaxy-space-universe-all-11098/
megaglest-thumb.jpg,,,,
minetest-thumb.jpg,Screenshot of the App,,,
numptyphysics-thumb.jpg,Screenshot of the App,,,
openarena-thumb.jpg,Screenshot of the App,,,
openscad-thumb.jpg,CC BY 2.0,Rob124,,https://www.flickr.com/photos/15472273@N07/4510909480
palapeli-thumb.jpg,Created by Endless,,,
pingus-thumb.jpg,Screenshot of the App,,,
quadrapassel-thumb.jpg,Created by Endless,,,
shotwell-thumb.jpg,CC BY-SA 2.0,Andrés Nieto Porras,https://www.flickr.com/photos/anieto2k/,https://www.flickr.com/photos/anieto2k/9435123826/
skype-thumb.jpg,Screenshot of the App,,,
slingshot-thumb.jpg,CC0 1.0,WikiImages,http://pixabay.com/en/users/WikiImages-1897/,http://pixabay.com/en/jupiter-planet-big-red-stains-11619/
sol-thumb.jpg,CC BY 2.0,Mitch Huang,https://www.flickr.com/photos/mitch98000/,https://www.flickr.com/photos/mitch98000/3972429576
solitaire-thumb.jpg,CC BY 2.0,Roger H. Goun,https://www.flickr.com/photos/sskennel/,https://www.flickr.com/photos/sskennel/4669788084
steam-thumb.jpg,CC BY 2.0,Eric Holsinger,,https://www.flickr.com/photos/ericholsinger/8894905696
stellarium-thumb.jpg,Copy of the trademark,,,https://plus.google.com/106545096069484529189/posts?pid=5789836773390489218&oid=106545096069484529189
supertux-thumb.jpg,Screenshot of the App,,,
supertuxkart-thumb.jpg,Screenshot of the App,,,
teeworlds-thumb.jpg,Screenshot of the App,,,
torcs-thumb.jpg,CC0 1.0,Jiří Rotrekl,http://pixabay.com/en/users/jingoba-24598/,http://pixabay.com/en/racing-car-sports-automobiles-267945/
totem-thumb.jpg,CC0 1.0,PublicDomainPictures,http://pixabay.com/en/users/PublicDomainPictures-14/,http://pixabay.com/en/film-camera-photographing-70638/
tuxfootball-thumb.jpg,Screenshot,,,
tuxmath-thumb.jpg,Modified Logo/icon,,,
tuxpaint-thumb.jpg,,,,
tuxpuck-thumb.jpg,,,,
tuxtype-thumb.jpg,Created by Endless,,,
warmux-thumb.jpg,Screenshot of the App,,,
warzone2100-thumb.jpg,CC BY-SA 3.0,Cathuria,http://forums.wz2100.net/memberlist.php?mode=viewprofile&u=760,https://warzone.atlassian.net/wiki/display/wzpedia/Wallpapers?preview=/19169401/19365967/II_hellstorm2.jpeg
wesnoth-thumb.jpg,,,,
xmoto-thumb.jpg,CC0 1.0,David Mark,http://pixabay.com/en/users/tpsdave-12019/,http://pixabay.com/en/utah-mountain-biking-bike-biking-95032/
yelp-thumb.jpg,Created by Endless,,,
billard-gl-featured.jpg,CC BY 2.0,Robert Bejil,,https://www.flickr.com/photos/robnas/3414837067
blockout2-featured.jpg,Screenshot of the App,,,
chromium-bsu-featured.jpg,Screenshot of the App,,,
com.endlessm.animals-featured.jpg,CC BY 2.0,William Warby,https://www.flickr.com/photos/wwarby/,
com.endlessm.astronomy-featured.jpg,CC BY-SA 2.0,Hubble Heritage,https://www.flickr.com/photos/hubble-heritage/,
com.endlessm.biology-featured.jpg,CC BY-SA 2.0,brewbooks,https://www.flickr.com/photos/brewbooks/,
com.endlessm.brazil-featured.jpg,,,,
com.endlessm.cooking-featured.jpg,CC BY-SA 2.0,St0rmz,https://www.flickr.com/photos/linecon0/,
com.endlessm.history-featured.jpg,CC BY-SA 2.0,Dennis Jarvis,https://www.flickr.com/photos/archer10/,
com.endlessm.mexico-featured.jpg,,,,
com.endlessm.physics-featured.jpg,CC BY 2.0,James Brooks,https://www.flickr.com/photos/jkbrooks85/,
com.endlessm.programming-featured.jpg,Created by Endless,,,
com.endlessm.travel-featured.jpg,CC BY 2.0,Fatima Flores,https://www.flickr.com/photos/fatifloresita/,
com.endlessm.weather-featured.jpg,CC BY 2.0,Marina Caprara,https://www.flickr.com/photos/marinacaprara/,https://www.flickr.com/photos/marinacaprara/9320156549/
empathy-featured.jpg,Created by Endless,,,
skype-featured.jpg,Modified Logo/icon,,,
tuxmath-featured.jpg,Modified Logo/icon,,,
